,Unnamed: 0,text,label
3060,3060,bhai ko zrur koi kam hoga,1
3061,3061,????????kaise piche pad gaye re......,0
3062,3062,plz ap prem patel ki help kijiye plzzzzz.,1
3063,3063,salmam ji kya hai aap rply nahi dai rahai ho. thoda dyan muj ko b dona plzzz,0
3064,3064,woow  aap 1988 se fb per ho me to 2011 me fb per aai :),0
3065,3065,aap par ek ilzaam laga hai ki aapne muslim ko galat kaha hai kya ye sahi hai mera dil nahin manta hai ki aap aisa bole hain,0
3066,3066,"kal 4 pm wait karna,aj ka din nikal gya,bevkufo,girl to puri puri bevkuf hoti hai,",0
3067,3067,Sallu bhai reply do na us ladki ko plz ye mera izzat ka sawal hai plz..plz..plz..,0
3068,3068,salman sir abi tak wait kar reha hai hum plz abi b aa joa,0
3069,3069,md.intjar.malik. bajrangi.bhijane. .i love.you. (786). bhijane.apki.film. no: 1 hogi.,0
3070,3070,app kaha hoo please aa jao na,0
3071,3071,Bina musalman ke hit ho jaye ga ye film samje,0
3072,3072,md.intjar.malik. bajrangi.bhijane. .i love.you. (786). bhijane.apki.film. no: 1 hogi. bhijane.mujko call.karo. 8868026194.,0
3073,3073,sir aa jaao sabhi log aapke fans aapki wait kar rahe plz aa jaayie g plz....sir ek msg bda sa reply kar plz time nikalkar g,1
3074,3074,Ye musalman jab HINDUO se dosti karni hoti hai ya meljol karna hota hai to shirt-pant aur bina topi ke aate hain....Aur jab hinduo se tanaav hota hai to kurta pazama aur topi lagakar aate hain aapne bhi dekha hoga...Aisa kyo???,0
3075,3075,Bhai jaan kab aao gee,1
3076,3076,Bhijan mera no  9933742434,1
3077,3077,Salman Sir EK reply toh de de bhaijaan,1
3078,3078,"Abi tk chhar n bje k konsi ghadi lga rki h,,",0
3079,3079,teri to saqal bhi dekhne ko dil nahi karta,0
3080,3080,kha par bhai,1
3081,3081,Salman ap ku nhi aey,1
3082,3082,Hum thhak gaye bhai apka intazar kar k kar k hamari ungaliya b duk rahi hai typing karke,1
3083,3083,"Inteha ho gayi intezar ki,Aayi na kuch khabar salman bhai ki...",1
3084,3084,Kiu baat karte hai? Kis chiz mai?,1
3085,3085,bhai bhai bhai kaha ho,1
3086,3086,"Khushboo Tripathi,,, I love you bol khusboo lga ke",0
3087,3087,Salman sir ne bs time btaya hai date nhi jb date bta denge to aa jaeyega aap sb comment krne okay.CLOSE IT,1
3088,3088,dekhate abhi tum hamare liye time dete ho kya to,0
3089,3089,bhai jaan aap raipur aaoge kya,1
3090,3090,bhai ne to popat kar diya,0
3091,3091,jhuti hi umid shi pr batta do sir fir kub milege,0
3092,3092,Bhai to he to koe gam nae,1
3093,3093,Koch to bolu bhai,1
3094,3094,sir humne 200 se bhi adik msg kiya pl 1 to kuch bol do aap,1
3095,3095,Bhai jaan bolu naa.. yar,1
3096,3096,sir 4 baje se lgi hue hu kuch to rpy kr do,1
3097,3097,Aap khafi busy rhte ho uncle. ....,0
3098,3098,Aslam tu agr bigest fan he to kia apun smilest fan he salman khan ke,1
3099,3099,miss ho gya bhai,1
3100,3100,Salman bhai aapne mera hi nai blki sab fans ka dil dukhaya hai,0
3101,3101,Salman bhai plz muj se baat kre plz plz plz,1
3102,3102,bhai plz 6000screen pe release karo bajrangi bhaijaan,1
3103,3103,Plz sallu help him aap sabki dua hi lete hona plzz inki b,1
3104,3104,salman aap shadi kyu nahi kar rahe,1
3105,3105,plz salman g ap sb ki help krte ho is bichare ki b kr do na apni mom ki khatir,1
3106,3106,Hiiiiiiiii Salmannnnnnnn ji meri ma aap ki BIGEST fan hain main aap ke sath baat karna chati hoon,0
3107,3107,bhai kaha gum ho gye,1
3108,3108,1 reply tho de dete,1
3109,3109,Neeta tum ek kaam karo salman se shadi karlo,1
3110,3110,Assalam walaikum.Kaise ho salman khan.Ramzan Mubarak hu....,1
3111,3111,sir gud ni8 bol kr bhi lgi hue hu comment pr comment sir bhi dard hone lga,1
3112,3112,To kya chayiye apko,1
3113,3113,salman ap ko kabi b achhi intresting story wali films kyu nhe milee jis trha shahrukh ya amir ko milti ha,0
3114,3114,App kise baat kar rahi ho,1
3115,3115,sir kya msg krtte kartte mar jau,0
3116,3116,Dishta Jeetoo salman nahi reply karte hein hamare dil ko broken karte hein,0
3117,3117,Kisko bol rahi ho,1
3118,3118,Hiiiiiii salman sir,1
3119,3119,Aaj kal had koi salman khan banta pherta ha,0
3120,3120,tere se kaun baat karna chahata hai be jo khud musalman ho kar musalmano ki izzat nahi karta,0
3121,3121,Ab tu jada he bolne lagi hai..soch kar bat kar warna...,0
3122,3122,Chal ba tharke,0
3123,3123,bhai tumhare bare me jyada nahi sochte tum dil me aate ho 4pm fb nahi...,1
3124,3124,Ya allah ap abhi tak nahi aye salman :(,1
3125,3125,Itne saare commt. Bhaijaan saare comnt padh rhe hai isliye time nhi mil rha hai aana ka,1
3126,3126,Bajrangi bhaijaan 2 day 100 cror club me pohch jayegi,0
3127,3127,Are kanjos ji aj to in sab se bat karo sab ko khush kar do itna to kar saktea ho ka nhe aj kanjosssssss mat bana plzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz salman khan plzzzzzzzz,0
3128,3128,gud ni8 bhai,1
3129,3129,Koii fadaa nhii yarro .. Sabbbb fake hii,0
3130,3130,Main to Bajrangi Bhaijaan dekhne bilkul nai jaunga friends aap bhi mat jana,0
3131,3131,abe koi toh batao akhir chal kya rha yahan,0
3132,3132,kayeh tiger khan bolu..?,1
3133,3133,Nahi ainge salman sab so jao,0
3134,3134,Nikita Islam Sunati bhai tum ye fake id se kyu pagal bana raha hai yaar in ladko ko,0
3135,3135,salman sir sara din guzar gaya aap aa he nai :(,0
3136,3136,Sana khan add karo mujhe,1
3137,3137,Sana aa gaya tumara nakli salman khan hahaha....,0
3138,3138,Hahah okay ap sab ke marzi ok bye,1
3139,3139,Lage raho sallu bhai,1
3140,3140,okk bhai bolo ku6..,1
3141,3141,Hellow salman bhijaan....,1
3142,3142,Bhai ap sapna kyu dekhate ho bhai bus apke fan h hum,1
3143,3143,Tum kahe rahi ho oh fake hai agar real me aaye to tum kaise pahchano gi tum hahaha,0
3144,3144,friends tum sab salman khan ku thaknah chati hu. ...???,1
3145,3145,Bhaijaan kidar ho,1
3146,3146,salman rly deke chala bhi gya dosto piiche jaake dekho,1
3147,3147,Bhai ko kisi ne kuch keh dia kia,1
3148,3148,Idar hi hun bahi,1
3149,3149,kaha hai salman,1
3150,3150,sab asca ah.... :),0
3151,3151,lo aa gya mai...salman ka fan...swagat nhi kroge hamara?,1
3152,3152,Kaise kahe rahi ho ki oh fake tha,0
3153,3153,plz cm bhai...hm sb wait kr rahe h apka,1
3154,3154,Sir main mumbai ja raha hun....aapke ghar ke pas jarur jaubga,1
3155,3155,acha sab ye btao bhai ka sbse bda fan kon hai,1
3156,3156,Roja nehi rakhkar film bana rahahay.... Haaramka khana kha raha hay,0
3157,3157,Bhai hume lift hi ni dete.....hum to larki nii ha na yarr,0
3158,3158,help meee salman khan,1
3159,3159,Kis bewakuf ne apko yeh bola ki ....Apne fans ko iss tarh se wait karao2 thappad meri tarf se bajrangi bhaijaan padne chye usey jo aysi bekar muft me raye deta hay,0
3160,3160,Sir ji kaha rah gye ab aa bhi jao jldi,1
3161,3161,sorry year... sara then salman khan kiy sathe mere thenb barbat... :'(,0
3162,3162,Salman Khan apka dil sch me pure water jaisa hai,0
3163,3163,Salmaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaan ajhooo 4 ghanto se apka wait kar rahi hu,1
3164,3164,Apki upcoming picture ke liye bhaut excited hun mai,0
3165,3165,cheat kiya sallu ne,0
3166,3166,oye fake id #salman_khan tera to public #acount hai ... real hai to #page se reply mar,0
3167,3167,Kiya bhai ouvesi sb par Gussa kiyu hu,1
3168,3168,agr aana nhi tha to bolna jroori tha :(,0
3169,3169,Mera beta aap ko bahot pasand krta hai,0
3170,3170,Plz ply ply plz plz salman sir 1 reply,1
3171,3171,Acha ab mulliya b fb chalane lagi hai,1
3172,3172,Ya allah salman agar nahi ana tha to pehle bola kyu thaa,0
3173,3173,Ye faltu logo ka to yehi kam h kisi ko acha nhi dekh sakte,0
3174,3174,Hallo salman vaiya ....,1
3175,3175,zindagi bhar intezar bhaiiiii.....is duniya mein sirf aap ke liye,1
3176,3176,Salman tera garoo bhi too tega tujhe fakre hai aapne Filme pe dekhe lena eid ka din tum hara filme koye bhi musalman nahi dekhe ga kiya budha to 50 ka hogaya...,0
3177,3177,ASSALAMALIKUM.....ap ki aesi jo aadhri dowaye hai jo ramzan k sadk puri ho jaye..............RAMZAAN MOBARAK,1
3178,3178,jisko lgta h bhai nahi aaye the ye link kholo or dekho kitne logo ko bhai ne jawab diye livestream.com/fblive/salmankhan,1
3179,3179,Kb bjenge tumhare 4 salman ? ??,1
3180,3180,Jo tum bolte ho tum wo karte nahi ho,0
3181,3181,"Avi ku good night, maja abvi baki hai!!#sunati",1
3182,3182,pandey ji kamal kardiya apne aap 4.00pm ko batkarne wale thay apk 4.00 bajege bhi ya nahi,1
3183,3183,Love you salman bhai ...missing. .you ..salman bhai,0
3184,3184,"Hum cahtiha ki vai, ek bar ake sobko jalak lagadea",1
3185,3185,"Aapko hamari b umar lag jaye, itne bade fan hi ham",0
3186,3186,aj apne hum sbko bht hurt kiye salman...apse ye umid nhi thi hum sb ko :-(...bt m also luv u salman...:),1
3187,3187,bhai jaan reply to do chootiya ho ki nhi,0
3188,3188,Hum bhi aap se baat karna chahte h so plz plz one reply plz plz plz plz plz plz plz plz plz plz plz plz-1000;)),1
3189,3189,Ae fake salman Khan he Salman khan aur tiger khan ek adme he jo 2 2 accout use ker rha he sassery ne time wast ker deya,0
3190,3190,bhai aise karoge toh ham nhi jaynge dkhne bajrngi bhaijan,0
3191,3191,aur salman bhai movie to chootiya se bani aapne,0
3192,3192,Kucch b kaho...salman bhai kaa sabse nada fan iss puray shrishti mein afar koi hai...tyo o hai...mera bhaiSachin Pujari.....jab tak salman bhai zindagi mein ek baar agar inse naa mile...tyo zindagi mein mein kissise kya mile...,0
3193,3193,Ek baar milke tyo dekiye...aap daang reh jaayenge...,1
3194,3194,Aallah qasam salman khan agr bt ni ap ne hm se tou aaj k bd main khbi apki ek film b ni dekhunga aate q ni ho,0
3195,3195,Nu cred ca ii fb lui salman khan,1
3196,3196,plz rpy jst wnt to meet u once hope u cme kolkata once,1
3197,3197,pehle ek baat batao doston salman ne twitter par ya fb par aane ko bola???,1
3198,3198,i think salman ne ye twitter k lie kaha hai qk salman ka ye post twitter se hi liya gya hai.....toh hmlog yahan kya kar rhe,1
3199,3199,Ye fake id h salman sir ki kyuki esa ho nhi skta ki salman sir ko sat shree akal likhna aata :-),0
3200,3200,"salu bahi sabka bahi salman bahi,,My Supar kahn Salman kahn kick se v suparhit hogi bajrangi bahijaan,",0
3201,3201,Salman khan bn kr yaha kyi logo ne fake msg kiya h.... Bt hm hmesha real hero my salman khan se hmesha pyar krenge,0
3202,3202,salman ne ye twitter k lie kaha hai qk salman ka ye post twitter se hi liya gya hai.....toh hmlog yahan kya kar rhe,1
3203,3203,salman sir for u dabe mein daba dabe mein cake mera piyare salman sir cororo mein aik,1
3204,3204,Aap Kisi se bhi baat nahi karte ho,0
3205,3205,ye page fake nai hai bas es mein fake loug salman khan ban kar aa jate hai per ye page million corore sahi hai salman sir ki he id hai ye,1
3206,3206,salman ab nhi bachoge jab tak reply nhi doge mai picha nhi chorne wali,0
3207,3207,Salman bhai abhi tak wait kar rha hu apka,1
3208,3208,sojao pooja salman nahi aanewala hai kyo rat kharab karrhi ho tum,0
3209,3209,Pooja soja nahi ane wala bhaija,0
3210,3210,are bhai salman yahan aane waala hai na twitter par koi bataiga qk iss post me twiitter ya fb mention nhi kiya hua hai,1
3211,3211,hhaha mjak mt kro aap ka phone off aa rha hai salman bhiya,0
3212,3212,Salman bhai bada wala tharra Desi ka pike so gaye Heheheh,0
3213,3213,Salman bhai i knw ur a big celebrity par hakk toh hume bhi milna chaye apse baat krne ka !,1
3214,3214,Hiii Salman sir mujhe apse milna hai plzzzzz sir main aoki bahat badi fan hu....<3,1
3215,3215,Sale kyu pagal ho rahe ho chootiyao salman nikal liya,0
3216,3216,Baba ji aap to so jao q budhape me nind kharab kar rahe ho,1
3217,3217,missss u salman,1
3218,3218,bhaijaan ramzan kese chl rhe hh,1
3219,3219,Bhai movie itni chalegi ki record ho jaayega,0
3220,3220,Sir pls kaise aapse contact kare batana pls ????,1
3221,3221,Kya hua tera wada...hmne to suna tha ki aap ek bar commentment kr dete ho to khud ki b nhi sunte bolo sallu bhai..kya hua. Aaj ka wada bat krne ka,1
3222,3222,qqq kiya aapne aisa,1
3223,3223,Mera yeh matlab nahi thaa naam to acha hai Salmanji yaar shaadi karlo abb tooo...:D,1
3224,3224,lovee uuu salluuuu,0
3225,3225,bajrangi bhaijan jaldi aa jao cinema hall me,1
3226,3226,lv u salman bhai,0
3227,3227,bhai apku sath Katrina ko film mere bohut ppochondo,1
3228,3228,"Hello ""BAJRANGI BHAIJAAN""",1
3229,3229,Salman g kabi roza rakha hi?,1
3230,3230,Ok salman bha!!!!,1
3231,3231,ok boss apka hukum sir ankho pe,0
3232,3232,as salam walekum salman g apke sab fan ko pata h k aal kavi v kisiko hrt nhi kar sakte ho allah se dua h k apko hr musibat se bachae or buri najar se v,0
3233,3233,Jaha bhi jay hit pe hit ho jay only sallu bhaiiiiiiiiii,0
3234,3234,Salman khan me aapka wait kar rahi hu pliz,1
3235,3235,Jo muslmano pe kicad uthayega hum use kuchl deege yaad rkh che koi v ho,0
3236,3236,Salman bhai jai ho,0
3237,3237,kya yar aap shaadi karlo na yar abhi to aapka jawani bhi khatam horahe hai,1
3238,3238,shadi kab kar rahy ho ye news chahiye ab toh,1
3239,3239,Chup chootiya jaakay shahrukh ka signature style perform kar shahrukh k tattay,0
3240,3240,Asalamwalaikum sallu bhai aap hai logo ke baato ko dil par nakko liyo chahay kuch bi ho jaye mai aap ke sath hu ok ur the great bhai great handsof 2 u luv u sallu bhai,0
3241,3241,Ye pakistani bchchi ko ap pakistan apno se milate hain dil khush hojata h dekh kar pori film dekhy gye to mza ajay ga sir,0
3242,3242,Me bhi ik actor hi hon song and drama se ret.kio ki ghaziabad ho islia miss karonga dilhi hota to zaror dekhta thanks,1
3243,3243,Asalmwale coom bhaijaan,1
3244,3244,bajrangi bhai jaan kaise ho,1
3245,3245,Hlo sir kya aap kbhi mujhse baat krege mujhe aapse kuch share krna hai,1
3246,3246,Asalam u alekom salman bhai.,1
3247,3247,niceeeeeeee loveeeeee you bhaijaaan,0
3248,3248,bhai aap tou best he bajrangi bhaijaan ATBB hogi ;),0
3249,3249,Salman bhai mujhe aap se jaruri bat karni hai,1
3250,3250,Haa hme bharosha h bhai,1
3251,3251,sir ek war baat to krlo please sir,1
3252,3252,bhaijaan aap awesome hi,0
3253,3253,India ki aan baan shaanone only one salman khan,0
3254,3254,Muje apse shadi karni hai,1
3255,3255,Shadi karoge mujhse salman g,0
3256,3256,apkeliye ek accha movie hai mere pass,1
3257,3257,Mujhe aap ki movie or bigg boss ka bhttt besabri se intezr hota hai,1
3258,3258,welcome bajarangi bijaan,1
3259,3259,alwys wth u,0
3260,3260,we know bhaijaaan kwo sab fake tha,0
3261,3261,I lv #saLmAN <3<3,0
3262,3262,Salman bhai ma Pakistan sa hun main aapka bht bara fan hun or ma aapko milna chta hun mari ya khoish hai,1
3263,3263,Yess... bhaaijaan... hum aapke sath hai hamesha.. kuch b ho... love u sir g..,0
3264,3264,sir ap roja rakte ho,1
3265,3265,Bhai film hit hoga haters ko mo thod javab denge,0
3266,3266,Bhaijan apke sath dekhni hai filmBajrangi bhaijann,1
3267,3267,ye tumse jalne walo k kaam h bhai,0
3268,3268,Salman mera bacha tere naam se wo blue mark kider gyaaaaa,1
3269,3269,<3 iloveee yooou,0
3270,3270,Tension leneka nehi #BHAIJAAN.,0
3271,3271,Lakh zuban lakh baate,1
3272,3272,love uu salluuu,0
3273,3273,3 bar dkhunga m theatre m jake bajrangi bhaijaan,0
3274,3274,Bummprrr hittt in saahALLAH....,0
3275,3275,I m frm Pakistan apki bht bht bht badi fan houn.,1
3276,3276,Bhai ram ram,1
3277,3277,Sir Ji kabhi roze namaz ki bat b share kr liya kro,1
3278,3278,bhai voh owaisi ke chamche hi is fake news ko failarahe hai,0
3279,3279,Main ne tu kbi in romurs py yakeen kiya hi ni tha Bhai jaan,0
3280,3280,kl aapne waisa qq kiya,1
3281,3281,Tension lene ka nhi bhai aapke fan ki koi kami nhi voh aapki film zaroor dekhenge,0
3282,3282,acha kia yeh post update karke kyuki mai bhi yakeen karne laga tha is msgs ka.... ab sukun hua k tumne aisa nahi bola salman :)),1
3283,3283,bhai media me aake bayan do .....sale kon hai rumor urane wala.....,0
3284,3284,GUD NYT BHAI,1
3285,3285,bhai mko.farq ni pdta,0
3286,3286,salman khan u r my god father...agr aap na hotey aaj m kuch na hota..,0
3287,3287,Hum log Jarur dekhenge aapka movie..,0
3288,3288,pahle sahi se islam ka meaning sikh lo tum aur apne pita ji ko bhi sikhao,0
3289,3289,HUM HAMESHA AAPKE SATH H BHAI AAPKE LIYE JAN HAJIR H,1
3290,3290,Bas dil pak ho bhale duinya kuch b kahe,1
3291,3291,No problems Salman Bhai aapka koi bhi kuch ukhad nahi sakta bajrangi Bhai jaan suparhit movie hogi,0
3292,3292,Sir sab ko pata hai na aap kise ka bura krta Ho or na kise ka bura chahta ho loveyou,0
3293,3293,Lagta hai darr gaya#UTurn,0
3294,3294,Love love love salam bhai,0
3295,3295,"Salu bhai. Aap ka move jarur hit hogi bajrangi bali he na. ! Jis ke, saath bhagban hote hain hun ka koi kuch nehi kar sakta.!",0
3296,3296,sahi baat h bhai.. qki sbka malik ek,0
3297,3297,hme to phle hi pta tha salman aapke bare me sb jhut kha h... pr kuch akl k andhon ko kon smjhaye ....... i love u always salman ....i recpact u allways ......:-*:-*:-*:-*:-*:-*,0
3298,3298,koi bhi uss fake pi pr yakeen kaise kr sakta h itna hi doubt tha toh trailr launch wala video dkh le na chahiye tha sb clear ho jata,0
3299,3299,Bhai plz dont drink alkhol plz plz plz plz,0
3300,3300,"Ese he baiya bajrangi.,",1
3301,3301,Bhai ki jai ho,1
3302,3302,yakeen krne se phle ek baar video dekh lena chahiye tha,1
3303,3303,i jush hope k wo insaan jald se jald pkra jaye jisne yeh fake pic bnaya ....,0
3304,3304,Bhai aapki film super hit hogi hamari duaa aapke sath hai aur aapke sirpe mere bajrang balika hath hai Allah se duaa kartahu ki aapki film super ho,0
3305,3305,Mayne kick Ki baat ik bi film nahi daka serif aap Ki film Ka intazar ha,1
3306,3306,V nice commet salu bhai,0
3307,3307,Aap ne aisa kaha ho ya na kaha ho i dont care but me Aap ka har ek movie dekhta hu dekhu ga aur hamesha dekh ta hi rahu ga. Love u bhai jaaannn..,1
3308,3308,GUD NIHT DOST ALAH AFIZ SALMAN KHAN MERY GAN TUM,1
3309,3309,keep calm Salman bhaii....we r alwyzz wid uh...Salmania rockd...haters shockd....love uhhh bhai:-),0
3310,3310,We trust are bhaijan baki bhot jan may fal gaya hai bhai dua kara gaya in shah allah hoja sab tik bhai,1
3311,3311,Salman apko mujh pa trust ni ha ya ap khuc smjhty he ni mujhe,1
3312,3312,bhaijaan hume aap par pura barosa he....aap aisi baat kavi kaar hi nhi skte....lov u bhaijaan?????????,0
3313,3313,U r absolutely right bhai aap aisa kbhi bayan hi nai desakte muslim k khilaaf yeh sab apko badnam karne ki aur apki image ko kharab karne planning. Hope inshallaha police jald se jald inn dhokebaaz logon ko giraftaar karle.,0
3314,3314,bhaya ye bhajrangi bhai Jan ko flop krnay k leye ye kaam kya ja raha hy,0
3315,3315,Bhai me samjha samjha ke thak gya tha logo ko,1
3316,3316,I love uuuuuii salman khaaan ;-);-);-);-),0
3317,3317,I blv u... Kp shining ma luv.. TZ luvs u.. :) :*,0
3318,3318,I know bhai Muslim kabhi kisi ke religion ke baare me galat nahi bolta.,1
3319,3319,"Vai always we love u, or hm sabko paataha aap aisa kuch nahi karenge jo kisiko dukh pouche.... always vaijaan r8 or jo kartaha kisiko na kisiko vala hotaha.....",1
3320,3320,Salman bhai bharosa hai aap par..,1
3321,3321,kitny farigh log ho yar kyn requests bhej ry ho,1
3322,3322,Don't worry bhai.. kehne wale kehte rahein just ignore... #Being_human_bajrangi_bhaijaan_6_days_to_go,1
3323,3323,Ek the tiger bhi super hit hua Yarr sallu Bhai lekin there naam ka kia look ta app ka sallu Bhai ekdam radhe,1
3324,3324,Salman bhai tension mat lo....hum is ovaisi ki baaton me nhi aane wale.....movie super duper hit he,0
3325,3325,Choro sir...ye country kbhi feelings ke respect krna ni seekh sakta...,0
3326,3326,#salman khan is rocking star,0
3327,3327,Kuch log zindagi bar nhi samjte or na dusro ko samjhne dete h kud toh bekar hote h dusro ko bhi apni tarh bana dete isliye vo kabhi nhi samjege.,0
3328,3328,Hmare bina tera koi wajood nhi #salman ...sale pathano k nam p kalank h tu,0
3329,3329,Salman Bhai esi post ka intezaar tha thank u bhai shukriya Maherbani.,0
3330,3330,J'ai ho kay tym nahi Kaha tha appna,1
3331,3331,Salman bhai mujhe to pata hai ke ye sub news jo bhi hai wo ghalat hai app ki film dekhne ke baad sub ko maloom hota ke koun kya hai aur koun kya hai,1
3332,3332,We dnt blv sch nonsense keep da gud wrk!!,1
3333,3333,Aapne ye sbko btayaki hm insan haitb hindu ur musalmanNd india ur Pakistan. ...Bt pta nhi kyu log smjhte nhiBt koi nhi One day they wil realize.,1
3334,3334,"Tension nehi leneka vai,kuch bhi ho jaye,kuch bhi loog kahe hum hamesha aapke saath hay,ek aan,ek shaan ek hamara bhaai Jaan :*just waiting for Bajrangi Bhaaijaan :)Love and Respect From Bangladesh..............",0
3335,3335,pehle mai musalman hun bad mai bhai ka frnz hunn frenz hai bhajrangi movie flop hogi dekh lena,0
3336,3336,Yr tum sab ko bahut takleef he bhai ki sadi. ..se. ..heiiiiinn?,0
3337,3337,Sojaa yrr boor mtkr Alia Khan,1
3338,3338,Mere yeha ek ladka bhi nhi jayega movie dekhne,0
3339,3339,aBHI SE SALMAN BHAI TENSION MAI HAHAHAHAHAHAHA,0
3340,3340,salman kya hai aam insan hai hamari tarha jo help manga hai allah se mango,1
3341,3341,kuch karna se pehla soch kar karna,1
3342,3342,Salman bhai kiyu aap sab se banga le rahe ho aap aap ke kam me jan do pilz,1
3343,3343,Hey koi meri sister ko pareshan mat karo,0
3344,3344,Ap jesi jaha miljati he fir durghatna ghatjati he,0
3345,3345,OK Alia Bora mtmano sujao khoda Hafiz by Mafi mangne ki adat nhi samajjao byyyyyy....,1
3346,3346,Aur raha bt salman khan ka to salman khan ko apna name chenge kar dena chahiye salman nhi rakh k unko salman kumar rakhnaa chahiye isliye k o muslma k name per dhabaaa haiiiiiiiiiiii,0
3347,3347,Koi rahe ya na rahe mai apke sath hu salman bhai,1
3348,3348,Salman Khan tere pean dee phudhe mara kece randi k beachy,0
3349,3349,Love youui bhaiiiii,0
3350,3350,BHAI SE BDA KOI SUPERSTAR NHI H DUNIYA ME,0
3351,3351,Sala hrami muslmano ka dushman badnam kiya hai Muslman ko kalank hai kabrustan mai tera paisa kaam nahi aayega balki #aamaal aor sabse pahle #imaan #pakka hai ya nahi,0
3352,3352,Sahi h fir agar aisi baat h to .....Jo log afwah uda rahe unhen ye sab nhi krna chahye......Islam jhut nhi sikhata h,0
3353,3353,Yes i knw u r a gener0us n p0stv prsn i belev tht c0z i felt n obsrvd tht:-),0
3354,3354,bb dekhenge pakka,1
3355,3355,Salman Bhaijaan ye sab un logoo ki chal hai jo ye chahtai hai ki app ki image ko nukshan ho,1
3356,3356,Yes puri duniya aapke khilaf ku na ho jaye mujhe aapke upar pura bhrosa h or marte dum tak rahega salman bhaijaan love you,0
3357,3357,salman sir aap bohut piyaare ho mashallah,0
3358,3358,dusroo ki ni khud ki suno.....koi na hatthii chalti h to kutte bahukktee h......,0
3359,3359,kya tum ko pata hai ke tumhara kya religion hai neither muslim nor hindu,1
3360,3360,chup karo paglo rulaoge kya .. senti batee karre sab :'(lolz,0
3361,3361,salman khan to ghode bech ke sogaye hoge. aur yahan machi market banare sab . sojao salman ke deewano,1
3362,3362,theater me ja k salman ka movie kabhi nahi dekhunga Internet pe 10 din k baad aayega download kar k dekhung!!! free me,0
3363,3363,sir aapse milne or baat krne ki bahut ekchh thi,0
3364,3364,Insan ki koi cast nahi hoti ji ..aj dont wory,0
3365,3365,Harami ki aulaad hai salman,0
3366,3366,aise nahi bolte sar ko....,0
3367,3367,Jai ho jai ho jai ho. Bhajrangi bhaijaan,1
3368,3368,To hum kya karay,1
3369,3369,"Hai salman i' from idonesia&maley, god",1
3370,3370,jitne v salman ko gaali de rhe hai. sb owaisi ke dogle hai. sala sb galat msg failata hai owaisi supporters,0
3371,3371,Bhaijaan aapne sahi baat kahi hai .......hum sab ak hain hume faltu rumer se bachana hog a.....,1
3372,3372,khano mn khan salman khan jan,1
3373,3373,"Mashallah 2.3k comments and likes r 33,966 great 300 crores hai bhai ki film kai",1
3374,3374,waitingg for bhaijaan,1
3375,3375,bhai aap tension mtlo humlog aap pr bht trust krte hai yeh films sab ki 300 crs kmayegi ...,0
3376,3376,"Bhaijaan yeh msg , apke Muslim brothers ho ghuma rahe hai apko badnam karne ke liye",0
3377,3377,sir inshaalllah may ap sy ek bar milon ga.sir ap sy galay mil jao ga.n,1
3378,3378,sir kasam sy may apkay movies ka muntazir hon.sir apki torri si role bi mjy achi lagti hy...sir mjy bhulaao pllzzz sir,0
3379,3379,salman apki sch bht achi hy.... ALLAH PAK sb thek kren gy .ap preshan mt hn. stay blessed,0
3380,3380,BiNa muslim Ki hit karke dikhyenge hm,1
3381,3381,19 ko eid h or wo apni eidi lene zaroor ayega.,1
3382,3382,Ab eid celebrate krta ha kiya ramzan ka roza b rkhta ha.kyn k eid ka maza tb hi ata ha jb ramzan k roza rkho.,1
3383,3383,Yaar sallu bhai accche bande h to sala sab inke naam ko kharab karne me lage pade h,0
3384,3384,Hlo sir kya aap kbhi mujhse baat krege kuchh hai jo aapse share krna chahti hu,1
3385,3385,Salman bhai .......no tansion hm tumhare sath h ...koi frk nhi pdta hme ...koi bhe kuch bole aapke killaf,1
3386,3386,ok koi gal nai ji salman bhai,1
3387,3387,sallo mai ap se janna chahti ho kya ap n ye bola h hindu bhai mere liy q bola ap ko muslim bhi to dil s chahte h,0
3388,3388,Mai WO pars buy Kar k use mai paise rakh k use gift reaping karwaa k eid waale din namaz k baad jab Ammi se gale milkar eid Mubarak karungi tab mai ye gift unhe dedungi,1
3389,3389,i know mai janta tha ke sallu is tarha ke bekar bat kbhi nhi bol sakta,1
3390,3390,Bhai ajkirat appkesat,1
3391,3391,allaha aapk sath hai bhai,0
3392,3392,Bhai jaisa ap bolo waisa hoga,1
3393,3393,I knw sallu i dnt belive fake news u dnt wry ...,0
3394,3394,Hey salman bhai .kab Milo ge,1
3395,3395,Eid 2015 Hum sath sath bajrangi bhaijaan.,0
3396,3396,love u love u love u sallu?,0
3397,3397,eid ki part meri traf sye bhaijaan,1
3398,3398,"aap galat na the, na ho, na hi hoge. bhai aap ki sadi ka intijar pure world ko hai .kab super duper news de rahe ho aap.",1
3399,3399,bhaijaan love yoy,0
3400,3400,Hi salman sir please apse marnese pehale ek echha he ki main pako samnese ekbar dekhu filmo me dakhahe lekin ajatak main apko reall me nahi dekha but apko aur apke family ko ramzan eid ki mubarakbad,1
3401,3401,Bhaiya plz ek bar mujhse bat kar lijiye main bachpan apki fan hu aur apko apna bada bhai manti ht,1
3402,3402,Kya karke jaoge. Aap,1
