,Unnamed: 0,text,label
1582,1583,buuma paaya vaayarala tasviira kariiba chaara saala puraa फ़rruaabaada uttara pradesha ma.mdira marammata ke liya,1
1583,1584,ola.mpika padaka vije saakSha malika sonama lagaataara baara hara sanasa phaila dii,0
1584,1585,haala vaayarala eka nyuuज़ gaya durghaTa saampradaayika koNa de koshisha,1
1585,1586,nigahata abbaasa dvaara vipakSha aajaaada jaapa viiDiya unaka raajaniitika sa.mbaddha ullekha bi vaayarala,1
1586,1587,buuma paaya tasviira puraa vasta kuvaita ke mausama ke kaaraNa naha pighala thii.m,1
1587,1588,buuma paaya tasviira belaaruusa bhaaratiiya raajaduuta sa.mgii bahaadura jinha aa.mkha daasa bata vaayarala kiya raha,1
1588,1589,buuma paaya tasviira i.mdira gaaँdha ke pata unaka sasura naha daava फ़rज़,1
1589,1590,soshala miiDiya yuuज़rsa tasviira sheyara daava raha raajakumaara ba.msala .,1
1590,1591,2012 ke dilla gai.mga repa nirbhaya maamala ke balaatkaara le sakhata kaaanuuna bana kaDa़ saja़ praavadhaana kiya gaya kya isaka asara raha,0
1591,1592,da presiDe.mshiyala iyarsa ke a.msha ke mutaabika़ diva.mgata raaShTrapata praNaba mukharja likha unaka raaShTrapata bana ke soniya gaaँdha manamohana si.mha sarakaara bacha vyasta,0
1592,1593,buuma paaya vaayarala leTara daraasala subramaNyama svaama dvaara pradhaanama.mtra nare.mdra moda maamala siibiiaaii jaa.mcha maa.mga,1
1593,1594,supriima korTa kR^iSha kaaanuuna vibhinna pakSha suna ja़mii sthita jaayaja le ke samita gaThana kiya,0
1594,1595,dikha ratana TaaTa ke ऑishiyala TviTara hai.mDala kiya TviiTa jaisa posTa pulavaama hamala ke pradhaanama.mtra moda,1
1595,1596,buuma gorakhapura ke atirikta esapa siTa Dॉ kaustubha sa.mparka kiya kaha vaastavika sa.mdesha aphavaaha ke,1
1596,1597,buuma paaya vaayarala klipa chala raha saba-TaaiTala saha tariika naha darsha kaha raha,1
1597,1598,buuma paaya TviiTa biijepii4karnaaTaka ke pairoDa akaau.mTa na paarTa ke aadhikaarika hai.mDala kiya gaya hai.,1
1598,1599,buuma paaya viiDiya फ़rज़ vaastavika a.mtima sa.mskaara ke viiDiya alaga,1
1599,1600,jayapura janma pratiika kuhaaDa़ ka.msalTe.mTa banate-bana gaayaka bana,0
1600,1601,loga asa.mvedanashiila bata raha hai.m. pyaaज़ baDha़ kiimata ke kaaraNa loga kaapha pareshaa saama paDa़ raha hai.,1
1601,1602,buuma paaya dona tasviira eDiTa kiya gaya hai. peshaaba naa nirdesha de vaala TeksTa naha naa,1
1602,1603,buuma paaya ghaTa braaiila ke kaiफ़ akTuubara 12 2020 ghaTita,1
1603,1604,vaayarala eka posTa gariiba parivaara ke pR^iShThabhuuma sTaicha ऑpha yuuniTa dikha gaya vyaapaka asamaana dikha,1
1604,1605,gaajaiipura bॉrDara kR^iSha kaaanuuna ke khailaapha़ pradarshana raha mahila kisaana aa.mdolanakaara haala,0
1605,1606,buuma raaShTrapata bhavana ke adhikaara baata daava फ़rज़ bata,1
1606,1607,paDha़ dilla Chapa vaala akha़baara kina-kina kha़bara dii pramukha,0
1607,1608,uttara pradesha ke lalitapura madhya pradesha ke bhopaala Trena bi ruka chala raha taaka bachcha bacha saka,0
1608,1609,bhaarata duniya ke sabasa baDa़ TiikaakaraNa kaaryakrama shuruaata chuka loga ke mana vaiksiina le sa.mdeha kya,0
1609,1610,buuma paaya viiDiya 2006 shriinagara shuuTa jisama फ़yaaज़ bukhaara riporTara,1
1610,1611,buuma emsa dilla ke paitholॉja vibhaaga ke variShTha prॉesara baata aisa lisTa ke jaara kiya,1
1611,1612,tasviira dikha de vaala shakhsa vinaya sharma maamala vayaska doSha naa naabaaliga hai.,1
1612,1613,फ़rज़ ख़bara daava kiya raha hau.mDa muta upahaara de raha isaka alaava kaiDabara ameज़na aisa फ़rज़ sa.mdesha,1
1613,1614,enaaaiie 83 saala ke phaaadara sTena svaama giraphataara yuuepiie dhaaraaeँ laga,0
1614,1615,bhaarata-paakistaana yuddha aupachaarika shuruaata 11 dina baaka dina pahala 4 sikha rejime.mTa ke sainika Tai.mka ke puurvii-paakistaana chaugaacha ka़sba tarapha baDha़,0
1615,1616,nyuuज़ sa.msthaana aaiieenaesa dvaara riporTa prakaashita kiya likha sushaa.mta si.mha raajapuuta ke pi TviTara,1
1616,1617,kisaana kaha 26 janavara kisaana TraikTara raila nikaala usaka gaNata.mtra divasa pareDa asara naha hoga paDha़ baDa़ kha़bara,0
1617,1618,madhyapradesha goDasa j~naanashaala kaarTuuna,0
1618,1619,patrika Tiivii9 bhaaratavarSha vana i.mDiya ग़lata riporTa kiya gogoii koviDa-19 pॉiTiva .,1
1619,1620,buuma paaya bhiiड़ koviDa-19 pॉjiTiva loga i.msTiiTuushanala kvaara.mTaaina sivika adhikaara roka raha,1
1620,1621,dina bhaarata raaShTriiya raajadhaa dilla ke bॉrDara baDa़ sa.mkhya kisaana nae kaanuuna virodha juTa,0
1621,1622,buuma paaya viiDiya 2015 maleshiya pradhaana ma.mtra chiina yaatra thii.,1
1622,1623,viiDiya klipa bhraamaka ruupa soshala miiDiya vaayarala kiya raha hai.,1
1623,1624,buuma paaya viiDiya gha.mTa aa.mdhra pradesha sthita satya saaii raama ke aashrama prashaa.mta nilayama shuuTa kiya gaya,1
1624,1625,paDha़ kya khaaasa Chapa dilla prakaashita vaala ke akha़baara,0
1625,1626,belagaama pulisa buuma bata kishora bachcha apa pi ke laDa़ ke aatmahatya lii . pulisa loga,1
1626,1627,buuma paaya viiDiya gova Chaha mahii pura viiDiya kaha burka paha shasa ke bhaajapa juड़,1
1627,1628,buuma paaya vaastavika tasviira jyotiraaditya si.mdhiya ke bhaajapa shaamila ke vata,1
1628,1629,haala nepaala ke videsha ma.mtra pradiipa j~navaala bhaarata daura aae aisa sa.mbhaava vo bhaaratiiya pradhaanama.mtra mulaakaaata aisa naha saka,0
1629,1630,buuma paaya vaayarala tasviira 2017 raajasthaana ke sii kisaana pradarshana,1
1630,1631,फ़rज़ bayaana gaya pradhaanama.mtra nare.mdra moda bura unha voTa de vaala jana muurkha bula gaya,1
1631,1632,soshala miiDiya Draiganaeyara 737 viiDiya vaayarala raha hai. viiDiya hava jahaaja tuuphaa hava ke kaaraNa chak kaaTa,1
1632,1633,saala pahala tamilanaaDa ke kisaana dilla ke ja.mtara-ma.mtara virodha-pradarshana ke ikaTTha,0
1633,1634,paarTa aaropa imaraana madada sat haasila,0
1634,1635,dilla da.mga ke aparyaapta riporTi.mga ke kaaraNa asala jaanakaara loga naha pahu.mcha paaii.m isaka alaava shaaharuख़ ke,1
1635,1636,buuma paaya tasviira baa.mglaadesha sita.mbara 2018 shuruaata ऑnalaaina maujuuda hai.,1
1636,1637,bahana bhatiija sahita alaga alaga aurata ke lii puraa tasviira kiya raha galata sandarbha vaayarala,1
1637,1638,buuma paaya viiDiya amerika kaa.mgresa sadasya tulasa gaibaarDa janmaaShTama ke dina bhagavata gii mahatva bata sheyara kiya,1
1638,1639,buuma paaya vaayarala tasviira varSha 2014 khii.mcha gaya isama dikha raha laड़ka ilistii naa kashmiira,1
1639,1640,buuma vaayarala tasviira dikha raha bhaajapa vikaasa duba sa.mparka kiya paaya daava bebuniyaada,1
1640,1641,buuma pata laga sakShama piiita sukharaama meghavaala loga chora ke aaropa piiTa,1
1641,1642,saala 2012 nirbhaya ke saamuuhika balaatkaara ke kaanuuna kaDa़ mauta saja़ jaisa praavadhaana laae,0
1642,1643,ke.mdra sarakaara ke nae kR^iSha aanuuna ke ilaaफ़ jaara kisaana ke pradarshana surakShaabala kaaryava kanaaDa pradhaanama.mtra,1
1643,1644,kisaana ke sa.mgaThana ke pratinidha bhaaratiiya kisaana yuuniyana ke raakesha Tikaita biibiisa baata kaha chaara loga kamiTa bana unapara kisaana bharosa isala naha,0
1644,1645,vaayarala posTa tiina tasviira ke ज़riya daava kiya hinda laड़ka roज़ rakha lava jihaada ke chak,1
1645,1646,vaayarala viiDiya pulavaama aata.mka hamala siisiiTiiva uTeja bata gaya,1
1646,1647,koro mahaamaara ke tejasa radda ke phaaisala bhaaratiiya rela ke nijiikaraNa ke sapa joDa़ dekha raha,0
1647,1648,buuma paaya ghaTa alaahabaada 2018 alaahabaada vishvavidyaalaya ke vidyaartha kaaila roka,1
1648,1649,asama ke kaajiira.mga neshnala paarka baaDha़ ke kaaraNa 225 pasha mauta khabara 2017,1
1649,1650,buuma paaya janavara 2020 rikaarDeDa asala viiDiya chauhaana daraasala kamala naatha sarakaara sharaaba bikra niita savaala uTha raha,1
1650,1651,khela istemaala vaala noTa paakistaana Chapa raha bhaaratiiya noTa bata vaayarala kiya gaya kariiba saala bhara pura viiDiya,1
1651,1652,buuma paaya viiDiya desha bhara chala raha chaalaana kaaryakrama joड़ vaayarala kiya raha ग़lata haaara sa.mkhya,1
1652,1653,mejabaana ऑsTreliya Tiima pahala ballebaaja pahala paara 369 rana bana bhaarata ke 2 vikeTa 62 rana,0
1653,1654,dona pakSha aaTha stara sainya vaar chuka siima mudda sulajha pragata naha dikha bhaarata ke paasa kya vikalpa,0
1654,1655,briTisha sa.msada bhaarata chala raha kisaana aa.mdolana le pradhaanama.mtra borisa jॉnasana savaala puuCha gaya unaka javaaba ajiiba,0
1655,1656,i.mDiya lava projekTa i.msTaagraama saamaajika beDa़ toDa़ pyaara vaala kahaana aavaaja़ de raha,0
1656,1657,vaayarala posTa daava kiya gaya kashmiira ke kut hamala patharaava kiya gaya . jabaka muula viiDiya morakka,1
1657,1658,paakistaa khauphaiya eje.msa aaiiesaaaii ke puurva pramukha lephTine.mTa janarala riTaayarDa asada durraa kaha paakistaana bhaarata kha़tara naha,0
1658,1659,bhaarata ke sabasa kaThora shaasaka maa vaala aura.mgajaeba dila laDa़ka aa gaya kya,0
1659,1660,piChala dina aisa maamala saama aae jinama sarakaara ke aalochaka raha kaaida ke kruura bara raha,0
1660,1661,esabuka TviTara maraaTha aa.mdolana tasviira ayodhya bata kiya raha dhaड़lla vaayarala,1
1661,1662,vaayarala posTa daava kiya gaya pulavaama hamala a.mjaama de vaala kaa.mgresa kariiba,1
1662,1663,paakistaana ke hajaaara musalamaana kaapha़ nisha bana raha hajaaara kaha aae paakistaana,0
1663,1664,buuma paaya aajataka dvaara chala TviiTsa visa.mgata galata thii.m jisasa maaluma फ़rज़,1
1664,1665,buuma paaya vaayarala viiDiya maujuuda shasa vishva hi.mda pariShada viiechapa ke aachaarya dharme.mdra hai.,1
1665,1666,buuma paaya tasviira juuna 2015 paakistaana ke multaana pradarshanakaara nare.mdra moda paaka virodha TippaNa ke,1
1666,1667,vaayarala posTa daava kiya gaya viiDiya jammuu-kashmiira musalamaana bhaarata ke samarthana naara laga dikha,1
1667,1668,viiDiya daava kiya gaya bhaagavata bhaaratiiya tula aaraesaesa,1
1668,1669,mausama vibhaaga kaha agala tiina gha.mTa hava raphataara 100-110 kilomiiTara prata gha.mTa ghaTa 65-75 kilomiiTara pra.mta gha.mTa jaaega isaka baavajuuda kha़tara abha Tala naha,0
1669,1670,buuma jhaarakha.mDa gaa.mdha dvaara die bhaaShaNa su bhaaratiiya mahila balaatkaara aahvaana jaisa bayaana naha paaya,1
1670,1671,ka.mpa na chii na aadhikaarika paikeji.mga TaibaleTa mila hai.,1
1671,1672,फ़rज़ sandesha daava yada vhaaTsaeppa aapaka tiina saha ke chinha dikha isaka matalaba sarakaara eje.msa,1
1672,1673,buuma paaya bhagata si.mha bahana parakaasha kaura nidhana Tora.mTa 2014,1
1673,1674,viiDiya 2016 rohita vemula aatmahatya ke ilaapha pradarshana dilla pulisa dvaara pradarshanakaara piTa,1
1674,1675,haalaa.mka vaayara eje.msa apa TviiTa DiliiTa karaka bhuula-sudhaara jaara diya loga galata TviiTa,1
1675,1676,mariyama navaaja़ loga apiila vo hara haalata miinaara-e-paakistaana pahuँcha imaraana khaaana sarakaara aakhaira dhakka de.m,0
1676,1677,buuma paaya bayaana pahala neTija़nsa dvaara sheyara kiya gaya hai.,1
1677,1678,amerika raaShTrapata DonaalDa Tra.mpa bana baaiDana unaka saama bhaarata sameta puura dakShiNa eshiya ke mudda ho.mga,0
1678,1679,फ़ravara 27 paakistaana bhaaratiiya vaayuse ke vi.mga kamaa.mDara aida liya dina ke soshala miiDiya aaiieeफ़ ke,1
1679,1680,haaliya kisaana pradarshana ke tasviira daava ke vaayarala pradhaanama.mtra gautama aDaa pat jhuka praNaama,1
1680,1681,buuma paaya haphai.mgaTana posTa ke lekha gaa.mdha naama suucha shaamila kheda jata haTa diya gaya,1
1681,1682,buuma paaya bayaana ke vaayarala tasviira saala bhara puraa philahaala raviisha kumaara ramona maigsesa puruShkaara praapta,1
1682,1683,buuma paaya vaayarala tasviira akTuubara 2017 be.mgalura kॉleja dvaara vitarita adhyayana saamagra,1
1683,1684,oTa thaaiilai.mDa ke shahara bai.mgakॉka baala i.mDoneshiya shiva ma.mdira bata sheyara kiya raha,1
1684,1685,tasviira varSha 2013 jaha vo dhaaba invesTame.mTa athॉriTa yuaiii ke maineji.mga DaayarekTara echaecha shekha haameda bina,1
1685,1686,supriima korTa ma.mgalavaara ke.mdra ke tiina kR^iSha kaaanuuna phaaisala suna,0
1686,1687,buuma paaya tasviira juuna 2019 lii thii.m haala ke lॉkaDaauna puura asa.mba.mdhita,1
1687,1688,vaayarala posTa Tiiva bluupara pratiita buuma paaya asala khabara daraasala uttaraakha.mDa ke mukhyama.mtra ke baara,1
1688,1689,buuma pata laga viiDiya agasta 2019 yuuTyuuba,1
1689,1690,buuma paaya vaayarala tasviira tiina saala puraa shaahiina baaग़ naha hai.,1
1690,1691,ripablika Tiiva ke eDiTara-ina-chiipha़ anarba gosvaama a.mtarima raahata naha mila bॉmba haaiikorTa shukravaara sunava phaaisala kiya,0
1691,1692,buuma abhine ke pratinidha tabareja़ a.msaara ke parivaara ke sadasya baata vaayarala posTa kha.mDana kiya,1
1692,1693,bhaaratiiya vichitra bhaarata soshala miiDiya laaiksa haasila ke videsha kiya naaTaka,1
1693,1694,paakistaa patrakaara haamida miira viiDiya saajha kashmiira bhaaratiiya dvaara atyaachaara aaropa laga hai.,1
1694,1695,bayaana kaha pradhaanama.mtra jaha mariiज़ mila vo Treni.mga hॉla TriiTame.mTa se.mTara bana,1
1695,1696,buuma paaya tasviira aaisha ghoSha ke maatha choTa nishaana spaShTa rupa dekha saka hai.,1
1696,1697,buuma paaya vaayarala tasviira baikagraau.mDa eDiTa karaka joड़ gaya asala tasviira bhaaratiiya sainika laaina ऑफ़ kaNTrola,1
1697,1698,buuma paaya vaayarala raha daava फ़rज़ kyo.mka haala aisa ghaTa naha,1
1698,1699,soshala miiDiya pleTaॉrma esabuka TviTara daava ke baड़ sa.mkhya tasviira ke posTa sheyara kiya raha hai.,1
1699,1700,30 aktuubara bhaarata ke paramaaNa kaaryakrama ke pitaamaha kaha vaala homa jahaa.mgiira bhaabha jaya.m paDha़ rehaana pha़ja़la visheSha lekha,0
1700,1701,vaayarala posTa daava kiya gaya gaaँdha apa TviiTa kumbha mela kaTaakSha kiya TviiTa फ़rज़ TviTara,1
1701,1702,buuma paaya hai.mDala TviiTsa ke ज़riya mukhyataH chiina-nirmita saamaana bॉliivuDa ke khaana gai.mga baina maa.mga,1
1702,1703,akhilesha yaadava pradhaanama.mtra bana badha de vaala bilaborDa pharja hai. muula bilaborDa yaadava nae saala shubhakaama dii,1
1703,1704,buuma paaya viiDiya kariiba chaara mahii pura dona pulisa meraTha shahara ke roka,1
1704,1705,milaada-una naba ke parva paakistaa jha.mDa ke joड़ galata sandarbha kiya raha vaayarala,1
1705,1706,karnala sa.mtoSha baaba haala bhaarata-chiina ke laddaakha ke galvaana ghaaTa jhaड़pa shahiida,1
1706,1707,buuma paaya praaima Taaima raviisha haala raphaala supurdaga epiisoDa naha kiya isaka spaShTiikaraNa,1
1707,1708,ChaH saala pura viiDiya daava ke vaayarala kiya raha moda shahiida vidhava ona ke sa.mveda prakaTa,1
1708,1709,pharaa.msa ke charcha hamala tiina loga mauta puura duniya pratikriya saama aa raha,0
1709,1710,vaayarala tasviira mॉrफ़ karaka joड़ gaya shuudra shabda,1
1710,1711,naha aayuShamaana bhaarata yoja ke shubhaara.mbha mahila moda chora vaala posTara naha pakaDa़ the.,1
1711,1712,bhaarata ke pramukha janarala manoja muku.mda naravaNa ma.mgalavaara hapha ke sa.myukta araba amiiraata sauuda araba ke daura rava,0
1712,1713,pradarshanakaara kisaana loga thaala baja apiila si.mgha bॉrDara ravivaara presa kॉnphre.msa kisaana jagajiita si.mha dhaaliivaala baata kaha,0
1713,1714,buuma paaya tasviira puraa karaacha vartamaana sthita naha dikha hai.m.,1
1714,1715,ravivaara bhaarata ke Draga regyuuleTara svadesha vaiksiina kovaiksiina aapaatakaaliina istemaala ke ma.mjauura de dii vo bi tiisara charaNa ke Traayala ke,0
1715,1716,kR^iSha kaaanuuna SC laga roka si.mgha bॉrDara kaisa maahaula jayaada jaanakaara ke biibiisa sa.mvaadada aravi.mda ChaabaDa़,0
1716,1717,buuma lakShmaNa bhadaraga sa.mparka kiya bata viiDiya piChala saala nava.mbara ilma gaya,1
1717,1718,buuma paaya pradarshana bhaarata-chiina masala sambandha naha siipiiaaii ema ke maज़duura gariiba ke behatara,1
1718,1719,siDa TesTa bhaaratiiya khilaaDa़ darshaka ora naslabheda TippaNa saama paDa़,0
1719,1720,vaayarala viiDiya ke kiya gaya daava kaha paarTa jihaada maanasika graau.mDa riporTa dekha samajha kisaana aa.mdolana,1
1720,1721,kisaana bii dasa dina dilla siima tiina nae kR^iSha kaaanuuna ke khailaapha़ laakha sa.mkhya DaTa unaka ghara mahila dilla kuucha taiyaara,0
1721,1722,makka shahara mii tasviira mahaakumbha ke joड़ kiya raha vaayarala,1
1722,1723,buuma hema maali baata aphavaaha aarija kiya,1
1723,1724,ma.mcha behosha gira vyakta sikyoriTa gaarDa naha balka raajya ke variShTha pulisa ऑphisara DaayarekTara janarala ऑpha pulisa amitaabha,1
1724,1725,kaa.mgresa raahula gaa.mdha kaha chiina bhaarata dhara kabja liya piiema moda chiina naama naha le,0
1725,1726,buuma paaya vaayarala posTa daava फ़rज़ viiDiya gujaraata naha balka hariyaaNa ke फ़tehaabaada ila hai.,1
1726,1727,buuma paaya haaiparaTe.mshana madhumeha ke kaaraNa unaka dehaa.mta piChala saala maii,1
1727,1728,buuma paaya pakSha prajaata naama e.mDiyana ko.mDora kaiTaamaarka arje.mTii 2012 ghaayala paaya gaya 2014,1
1728,1729,buuma paaya chiina bhaarata dvaara aayojita sa.myukta abhyaasa tasviira laddaakha akTuubara 2016 lii gaya,1
1729,1730,kR^iSha kaanuuna ke khailaapha़ kisaana aa.mdolana jaara kisaana aa.mdolana vajaha relava kaapha़ aarthika nukasaana,0
1730,1731,esabuka vaayarala posTsa daava kiya gaya haala raajaniita pravesha vaala hi.mda philma abhinetra,1
1731,1732,buuma paaya vaayarala posTa daava फ़rज़ ghaTa uttara pradesha naha balka karnaaTaka ke kolaara jila hai.,1
1732,1733,chiina ke ju.mga saanasaana bhaarata ke mukesha a.mbaa piiCha ChoDa़ eshiya ke sabasa dhana vyakta bana,0
1733,1734,buuma paaya jhuuTha daava ke vaayarala skriinashॉTa phoToshॉpa kiya gaya hai.,1
1734,1735,buuma paaya tasviira 2005 lii gaya jisama lebanana desha ashura muharrama bhaaga le mahila dikha,1
1735,1736,buuma paaya shasa jaunapura uttara pradesha ke praathamika paaThashaala shikShaka shailendra duba na anila upaadhyaaya,1
1736,1737,phuTeja lokapriya piisa gema ARMA 3 aadhaarita viiDiya gema eDiTara bana gaya hai.,1
1737,1738,jaapaana ke puurva videsha ma.mtra ke kamalanaatha tasviira soshala miiDiya vaayarala,1
1738,1739,buuma paaya bhaaratiiya daava ग़lata bata hai. daava ke istemaala tasviira puraa bhaarata,1
1739,1740,15 disa.mbara bhaarata ke pahala upapradhaanama.mtra gR^iha ma.mtra saradaara vallabha bhaaii paTela puNyatitha,0
1740,1741,te saala nava.mbara khola karataarapura kॉriDora ummiida jaga aasapaasa rahanevaala loga apa jai.mdaga sa.mbhaavita badalaava le utsaaha bhara thelekina kya aisa sa.mbhava paaya aa,0
1741,1742,vaayarala raha tasviira daava kiya gaya raahula gaaँdha ISI ke puurva DaayarekTara janarala ke dubaii naash raha,1
1742,1743,paDha़ dilla prakaashita vaala pramukha akha़baara surkha,0
1743,1744,buuma paaya kaa.mgresa ke tasviira dikha de vaala shasa bhaarata ke puurva eDishnala sॉlisiTara janarala supriima,1
1744,1745,bhaarata vaiksiina sapla kaarTuuna,0
1745,1746,buuma patrakaara mubashshira mushtaaक़ baata tasviira lii vaayarala tasviira फ़rज़ eDiTeDa bata,1
1746,1747,tela.mga aa.mdhra pradesha kerala karnaaTaka oDisha mahaaraaShTra budhavaara muusalaadhaara baarisha janajiivana asta vyasta gaya kama-se-kama 30 loga mauta chuka,0
1747,1748,briTena ke videsha ma.mtra Dominika rॉba bhaarata daura aae pradhaanama.mtra nare.mdra moda videsha ma.mtra esajayasha.m mulaakaata mauka biibiisa unasa mudda vistaara baata,0
1748,1749,naha ii.mdhana baDha़ kiimata ke kaaraNa naha oDisha ke peTrola pa.mpa hamala .,1
1749,1750,bhaaratiiya nyuuज़ chainala sahita biijepa soshala miiDiya paakistaana sa.msada moda ke naara ke baara bhraamaka daava,1
1750,1751,nagaalai.mDa ke pheka jila kuTasaapa gaa.mva achaanaka charcha 26 disa.mbara gaa.mva Traka durghaTanaagrasta gaya Traka saDa़ka kariiba 525 phuTa niicha gira gaya,0
1751,1752,saakShaatkaara a.mja ghoSha kaha unaka janma baa.mglaadesha ke फ़riidapura desha unaka maatR^ibhuuma,1
1752,1753,pharja kahaana ke pbalika mahila nirvastra vaala tasviira raha vaayarala,1
1753,1754,buuma paaya vaayarala posTa daava फ़rज़ gharela hi.msa maamala kerala naha balka baa.mglaadesha hai.,1
1754,1755,buuma paaya 2017 viiDiya haala raajanaitika saampradaayika gatividha joड़ vaayarala kiya raha,1
1755,1756,buuma 2018 viiDiya sacha bata . ghaTa morakka ke mॉla .,1
1756,1757,bhaana athaiya saala 1982 riliija़ phailma gaa.mdha kॉsTyuuma Dijaaaina ke ऑs puraskaara diya gaya,0
1757,1758,vaayarala posTa daava kiya gaya ghaTa haala harayaaNa ghaTita jabaka asala ghaTa varSha 2015 raajasthaana ke,1
1758,1759,vaayarala posTa kalpa tivaara bata raha bhaajapa saa.msada puunama mahaajana,1
1759,1760,baata kaarobaara amerika lagaataara duusara vitta varSha bhaarata sabasa baDa़ vyaapaarika bhaagiidaara bana raha,0
1760,1761,chiraaga paasavaana ke saama baDa़ chunau teja़ badala ja़mii paristhita dhyaana rakha apa pi ChoDa़ raajaniitika puuँja aaga baDha़,0
1761,1762,haalaa.mka asaduddiina ovaisa rohi.mgya ke nirvaasana ke phaisala aalocha ज़ruura kataii naha kaha unha,1
1762,1763,buuma pata laga viiDiya haidaraabaada ke osamaaniya hॉspiTala varSha 2013 rikॉrDa kiya gaya,1
1763,1764,buuma da.mpatta ke parivaara baata kii. Taaimsa ऑpha i.mDiya ke daava aapatta vyakta kaha mahila bai.mgalora,1
1764,1765,buuma satyaapita kiya viiDiya mahila koDaaga jila kalekTara naha balka gujaraata saa.msada puunama madaama hai.m.,1
1765,1766,buuma paaya vaayarala tasviira alaga kathita hatya ke aaropa jula ila thii.,1
1766,1767,nae kR^iSha kaaanuuna ke virodha kisaana pa.mjaaba dilla kuucha raha kR^iSha ma.mtra kya pratikriya dii,0
1767,1768,shaarla ebda ke taaja़ kaarTuuna aakhaira aisa kya le turka kaDa़ aapatta jata bhaarata pharaa.msiisa raaShTrapata samarthana kiya,0
1768,1769,buuma ashoka nagara daura kiya jaha masjida sthita puShTa baड़ masjida 25 फ़ravara ke dina upadrava dvaara,1
1769,1770,viiDiya maleshiya shuuTa kariiba saata mahii pura pahala daफ़ sheyara kiya chuuka,1
1770,1771,bhaarata hara saala laakha loga vaaya praduuShaNa vajaha akaala mauta shikaara raha,0
1771,1772,kisaana sarakaara ke ChaTha daura baatachiita pahala jaana puurva kR^iSha ma.mtra puurva phauuDa kamishnara puurva epha़siiaaii cheyaramaina mudda juDa़ jaanakaara kya hoga raas,0
1772,1773,buuma paaya nakala vaayarala graaika ke pho.mTa chainala ke aadhikaarika hai.mDala TviiTa graaphiksa ke phaॉnTa mela naha khaa,1
1773,1774,buuma paaya kanhaiya maula abula kalaama aaaada baata raha kaaTa Chaa.mTa dikha gaya,1
1774,1775,manora.mjana le saala 2021 sii ummiida ummiida isala adhika kyo.mka vo phailma saala riliija़ ho.mga bii saala riliija़ naha huii.m,0
1775,1776,daava kiya raha tasviira kR^iSha kaanuuna ke ilaaफ़ chala raha kisaana aa.mdolana,1
1776,1777,namaaja़ paDha़ vaala kaha aisa sadbhaava baDha़ ke pujaara sahamata kiya jabaka loga dhaarmika bhaava aahata maamala maana raha,0
1777,1778,aa.mdolana raha kisaana ravivaara taala thaala baja piiema moda ke ‘mana baata’ kaaryakrama virodha kiya,0
1778,1779,sarakaara kisaana sa.mgaThana ke Chaha daura baatachiita chuka ke.mdra sarakaara saapha़ diya nae kR^iSha kaaanuuna vaapasa naha jaaeँga aakhaira kya,0
1779,1780,mahaaraaShTra ke kolhaapura jaila ke ChoTa gaa.mva raha vaala saasa baha joDa़ piChala 15 saala akha़baara baa.mTa raha,0
1780,1781,videsha ma.mtraalaya baiTha adhikaara videsha niita bana vaala visheShaj~na ke amerika ke agala raaShTrapata le jayaada chi.m utsaaha naha,0
1781,1782,paakistaana Chapa vaala urda ke akha़baara kya charcha paDha़ urda akha़baara saptaaha kya raha charcha,0
1782,1783,a.mtima charaNa ke matadaana dina pahala soshala miiDiya baDa़ taiyaara raha laDDa tasviira daava,1
1783,1784,buuma suurata pulisa baata baata puShTa viiDiya suurata ke baajaara jaha loga lॉkaDaauna paalana naha,1
1784,1785,jamma kashmiira ke kulagaama jila kathita charamapa.mtha tiina loga hatya dii maara tiina loga biijepa ke sthaaniiya,0
1785,1786,akhilesha yaadava ke shaasanakaala ke tasviira varSha 2018 bata kiya gaya soshala miiDiya vaayarala,1
1786,1787,pulisa ke Diijiipa bata isaka istemaala bhaarata charamapa.mtha bheja ke kiya gaya naagaroTa guruvaara maara,0
1787,1788,adhikaara ke mutaabika़ damakala 10 gaaDa़ ghaTanaasthala maujuuda jaha imaarata ke phaँsa loga bacha aaga bujha koshisha raha,0
1788,1789,biijepa saa.msada paresha raavala baara apa pheka nyuuja phaila pratiShTha khara utara abhine raahula gaa.mdha,1
1789,1790,ajiita a.mjuma baata ke vaayarala viiDiya sachcha pata lagaayaa. paढ़ buuma riporTa,1
1790,1791,buuma paaya klipa akTuubara 2019 kruuज़ laainara griisa sa.mkara kori.mtha nahara rava thaa.,1
1791,1792,kaaraNa moda sarakaara piChala saala nava.mbara da riijanala kॉmpriihe.msiva ikonॉmika paarTanarashipa aarasiiiipa vaar elaana kiya - vo phaaisala saha naha,0
1792,1793,buuma ki.mga jॉrja meDikala yuunivarsiTa ke aadhikaarika pravak baata piii ke i.mda puShTa,1
1793,1794,soshala miiDiya vaayarala posTa daava kiya gaya vi.mga kamaa.mDara abhinandana varthamaana paakistaana sainika ke naacha raha,1
1794,1795,buuma paaya viiDiya nava.mbara 2019 kisaana kathita taura jamiina ke muaavaज़ mila virodha kiya thaa.,1
1795,1796,tejasva yaadava siyaasata viraasata mila chiraaga paasavaana akhilesha yaadava tula duusara vaarisa kita alaga,0
1796,1797,buuma mR^itaka ke rishtedaara sa.mparka kiya puShTa 20 varShiiya yuva mahila mauta hR^idaya ruka thii.,1
